trial,temperature,kinetic_energy,n_edges,degree_mean,clustering_mean,density
942,5.989841938351905,796.2160223530958,140.0,2.8,0.4292857142857143,0.028282828282828285
943,0.13002800162957856,19.425413225763275,145.0,2.9,0.3363809523809524,0.029292929292929294
944,4.924864460518461,797.1311958821761,115.0,2.3,0.35990476190476195,0.023232323232323233
945,3.825563264198014,566.4980084718926,118.0,2.36,0.29133333333333333,0.02383838383838384
946,9.23635672277289,1482.995959750169,124.0,2.48,0.37833333333333335,0.025050505050505052
947,3.9983327678896043,506.7093505121271,125.0,2.5,0.34776190476190477,0.025252525252525252
948,4.165208481746861,611.1254660030193,126.0,2.52,0.31633333333333336,0.025454545454545455
949,0.26593390625142677,44.12302229500524,108.0,2.16,0.31866666666666665,0.02181818181818182
950,7.488451952583722,1247.4284633631733,118.0,2.36,0.37666666666666665,0.02383838383838384
951,1.355288706522097,206.7798542791951,134.0,2.68,0.3897142857142857,0.02707070707070707
952,5.482096398157742,939.1975604696403,125.0,2.5,0.391,0.025252525252525252
953,9.002550641321363,1392.2974705988179,141.0,2.82,0.4122142857142857,0.028484848484848484
954,5.914367867397734,858.0280235361201,135.0,2.7,0.39,0.02727272727272727
955,2.518615001263286,409.535996231689,132.0,2.64,0.40590476190476193,0.02666666666666667
956,3.559907148805764,524.9580857238637,137.0,2.74,0.3372380952380952,0.027676767676767678
957,9.205371241810067,1328.1276947474307,125.0,2.5,0.2843333333333333,0.025252525252525252
958,3.8038968592154863,624.5544540028902,116.0,2.32,0.4091428571428571,0.023434343434343436
959,8.251491916822056,1396.5475555217745,129.0,2.58,0.37473809523809526,0.026060606060606062
960,0.6885241796950122,104.19737333961069,153.0,3.06,0.43038095238095236,0.03090909090909091
961,8.195619744751196,1117.0942960100397,129.0,2.58,0.4218333333333333,0.026060606060606062
962,9.278434947203106,1311.7835117475365,137.0,2.74,0.39219047619047614,0.027676767676767678
963,0.5453427004817853,77.42687387408873,116.0,2.32,0.3103333333333333,0.023434343434343436
964,4.63466555605453,836.3801389821301,142.0,2.84,0.38319841269841265,0.028686868686868688
965,9.265806346442835,1651.2078631676347,120.0,2.4,0.35180952380952385,0.024242424242424242
966,7.657864804012653,1102.2668222325333,146.0,2.92,0.4301428571428571,0.029494949494949494
967,9.510812127667405,1415.4553879011353,151.0,3.02,0.4019999999999999,0.030505050505050504
968,6.617993894254371,934.6783001715443,127.0,2.54,0.3301428571428572,0.025656565656565655
969,3.787537417053542,600.305559030359,129.0,2.58,0.29323809523809524,0.026060606060606062
970,0.38499529507763575,59.89629191434155,147.0,2.94,0.37538095238095237,0.029696969696969697
971,3.1262109601140406,434.1051619930269,116.0,2.32,0.344,0.023434343434343436
972,5.650660722514065,805.0268958562986,146.0,2.92,0.36233333333333334,0.029494949494949494
973,8.72796640299421,1364.1629847131596,141.0,2.82,0.40733333333333327,0.028484848484848484
974,4.750945161582131,685.087108646708,132.0,2.64,0.424,0.02666666666666667
975,3.061072188839512,385.8554039677351,102.0,2.04,0.32233333333333336,0.020606060606060607
976,6.1279010912979395,918.5924097075596,111.0,2.22,0.34766666666666673,0.022424242424242423
977,4.826213979031886,720.0029930837034,116.0,2.32,0.35076190476190483,0.023434343434343436
978,3.0257269863849903,456.1537358004388,162.0,3.24,0.34345238095238095,0.03272727272727273
979,4.4465330114686035,677.7413476056906,148.0,2.96,0.3927301587301587,0.0298989898989899
980,3.1042834111989817,463.8163559414234,114.0,2.28,0.32685714285714285,0.02303030303030303
981,1.5718683989640614,255.36333862665407,135.0,2.7,0.37557142857142856,0.02727272727272727
982,3.3708859402390114,535.8935435975834,123.0,2.46,0.3250714285714286,0.02484848484848485
983,1.1560720415791412,158.25114869142516,117.0,2.34,0.382,0.023636363636363636
984,8.145775929290089,1254.314600045997,135.0,2.7,0.36471428571428566,0.02727272727272727
985,0.6410734736093546,90.91779149563617,129.0,2.58,0.4376904761904762,0.026060606060606062
986,5.126305855560746,838.8581160935871,134.0,2.68,0.38952380952380955,0.02707070707070707
987,3.073658741243294,458.8413201017349,144.0,2.88,0.3838333333333333,0.02909090909090909
988,6.295677078243523,945.1064457694655,114.0,2.28,0.2936666666666667,0.02303030303030303
989,4.1911644085530835,610.6897303309711,126.0,2.52,0.3746666666666667,0.025454545454545455
990,2.877107807191707,447.5960083319166,135.0,2.7,0.3584761904761904,0.02727272727272727
991,2.9765991411557517,429.4882463205382,140.0,2.8,0.39709523809523817,0.028282828282828285
992,9.637832813862229,1380.5860943287983,135.0,2.7,0.45890476190476187,0.02727272727272727
993,6.874327129338927,1139.2882326065246,138.0,2.76,0.37582539682539673,0.027878787878787878
994,6.602011200794281,1063.7397650873213,146.0,2.92,0.37376984126984125,0.029494949494949494
995,4.133704523731432,600.8039992323934,128.0,2.56,0.34733333333333327,0.02585858585858586
996,6.1181939445413835,906.2823229220629,140.0,2.8,0.3534285714285715,0.028282828282828285
997,3.5027519877437396,641.0337412865628,133.0,2.66,0.4396666666666667,0.026868686868686868
998,8.079028352974781,1361.0645236800547,101.0,2.02,0.316,0.020404040404040404
999,3.1033381153069763,449.902494142082,115.0,2.3,0.268,0.023232323232323233
